name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.23.mlp.up_proj,548,36.34823075599289,11.116217383677204,34.59852817863867,0.836315505129937,0.9518627855892067
model.layers.23.mlp.up_proj,813,36.076402640994324,8.009554370957765,35.36900890899339,0.6808133328157842,0.9803917885316784
model.layers.23.self_attn.k_proj,0,11.401099953357381,-44.059642933993395,10.780138261444971,0.7500642484105501,0.945534931326556
model.layers.23.self_attn.k_proj,262,49.35340183482383,38.328443686615735,35.998105510035145,0.9626898900413556,0.7293946145903732
model.layers.23.self_attn.k_proj,548,40.30266852867326,22.164718420422105,35.396081279541654,0.9616533650254692,0.8782565167951392
model.layers.23.self_attn.k_proj,813,45.46055908696795,25.17216368205799,37.53487643809472,0.9430244620050261,0.8256580471500347
model.layers.23.self_attn.o_proj,0,205.9754682457115,3.1033084473829184,174.4722887442093,0.8856153274458485,0.8470537303795733
model.layers.23.self_attn.o_proj,262,309.9179729767417,9.781655823473026,203.29253224180687,0.9871646634858368,0.6559559301746701
model.layers.23.self_attn.o_proj,548,355.68226378583137,10.69153256527037,224.89864190399032,0.9938834042354914,0.6323020988176391
model.layers.23.self_attn.o_proj,813,355.47859505735954,9.558926165194228,238.61699507118482,0.9944739129861596,0.6712555928513274
model.layers.23.self_attn.q_proj,0,4.683826981300894,-175.13394795925805,5.202337231237746,0.9208310032694808,1.1107022637699655
model.layers.23.self_attn.q_proj,262,37.874441390667954,25.18146933835582,31.220978185243755,0.9506463538595795,0.8243284135389631
model.layers.23.self_attn.q_proj,548,37.54365715855367,19.2404145558057,32.61920320723172,0.9615299688675962,0.8688339303087845
model.layers.23.self_attn.q_proj,813,40.494606089873145,18.62644141325573,36.13767638660645,0.9899785770340979,0.8924071592745714
model.layers.23.self_attn.v_proj,0,21.82507847667878,-13.378011368671581,20.614684231777517,0.612799079547524,0.9445411274834759
model.layers.23.self_attn.v_proj,262,69.2295978193669,27.902864398978647,51.437536254738305,0.9845022870428126,0.7429992066247236
model.layers.23.self_attn.v_proj,548,60.36964664223503,26.03676198495006,49.593983301185496,0.9629357627324534,0.8215052772313097
model.layers.23.self_attn.v_proj,813,67.059297274883,26.845778148388185,52.916028272241874,0.9740925678028016,0.7890930925704992
model.layers.4.mlp.down_proj,0,168.8947606443058,22.51110591450119,108.88399054996515,0.9972741560900198,0.6446854250220113
model.layers.4.mlp.down_proj,262,33.01925037784442,-21.37081554864994,61.92619162756517,0.19814535502687258,1.8754572232541356
model.layers.4.mlp.down_proj,548,,31.129596815588837,263.4925957927463,0.9990640070932615,
model.layers.4.mlp.down_proj,813,,47.674042632845406,181.06655400887715,0.9968621935378776,
model.layers.4.mlp.gate_proj,0,86.33101752419363,21.19352465251238,72.652012760386,0.9943270533903854,0.8415516791520014
model.layers.4.mlp.gate_proj,262,35.90072722981452,-16.50820515685664,66.91560533977996,0.1356546549886426,1.8639066810938714
model.layers.4.mlp.gate_proj,548,,47.81676709031038,212.9026623295139,0.9979612393134606,
