name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.12.self_attn.o_proj,262,54.32986932048278,1.9410328591541028,53.63700008075642,0.9458053194626282,0.9872469923378752
model.layers.12.self_attn.o_proj,548,57.38176957824623,1.8982434609995626,56.60181730298285,0.9418728584887797,0.9864076642983304
model.layers.12.self_attn.o_proj,813,56.80496775915153,2.030090028419128,55.9280497406175,0.9500111462079163,0.9845626526494639
model.layers.12.self_attn.q_proj,0,35.74007591462287,0.45651472859470654,35.67244123794512,0.9933825874375356,0.9981075956066988
model.layers.12.self_attn.q_proj,262,27.380004589524862,1.1503311861792704,27.457124307594892,0.5536170259985839,1.0028166437232642
model.layers.12.self_attn.q_proj,548,26.229545418272995,1.6741618048074045,26.262200533959607,0.5991879806353128,1.001244974518844
model.layers.12.self_attn.q_proj,813,25.82264076091678,1.665150267770934,25.85379858021316,0.5992503385793988,1.0012066085566096
model.layers.12.self_attn.v_proj,0,35.74007591462287,0.45651472859470654,35.67244123794512,0.9933825874375356,0.9981075956066988
model.layers.12.self_attn.v_proj,262,27.380004589524862,1.1503311861792704,27.457124307594892,0.5536170259985839,1.0028166437232642
model.layers.12.self_attn.v_proj,548,26.229545418272995,1.6741618048074045,26.262200533959607,0.5991879806353128,1.001244974518844
model.layers.12.self_attn.v_proj,813,25.82264076091678,1.665150267770934,25.85379858021316,0.5992503385793988,1.0012066085566096
model.layers.16.mlp.down_proj,0,263.2920606683935,0.874224102812781,253.8598296436636,0.9908670053248381,0.9641757863841954
model.layers.16.mlp.down_proj,262,341.0299322046833,0.7116756628714728,328.70456320735354,0.9459587199350378,0.9638583953096171
model.layers.16.mlp.down_proj,548,342.28177172497277,0.694771468353142,331.2666340444348,0.8982986768799008,0.9678185092211432
model.layers.16.mlp.down_proj,813,322.21346324680593,0.6119891860261419,313.691168062392,0.851845348985662,0.9735507787336432
model.layers.16.mlp.gate_proj,0,111.31972723320621,0.7645824103293408,109.14126649283136,0.9324357260395405,0.9804305957756154
model.layers.16.mlp.gate_proj,262,128.22889775829714,0.8837771430787469,126.1907380883081,0.9629579333087945,0.9841053014911597
model.layers.16.mlp.gate_proj,548,132.2331881001038,0.9304998704469173,130.15295493171902,0.9390736807366685,0.9842684488041686
model.layers.16.mlp.gate_proj,813,131.25693962499903,0.9170626482022501,129.28641549775787,0.935573135671152,0.9849872766127951
model.layers.16.mlp.up_proj,0,111.31972723320621,0.7645824103293408,109.14126649283136,0.9324357260395405,0.9804305957756154
model.layers.16.mlp.up_proj,262,128.22889775829714,0.8837771430787469,126.1907380883081,0.9629579333087945,0.9841053014911597
model.layers.16.mlp.up_proj,548,132.2331881001038,0.9304998704469173,130.15295493171902,0.9390736807366685,0.9842684488041686
model.layers.16.mlp.up_proj,813,131.25693962499903,0.9170626482022501,129.28641549775787,0.935573135671152,0.9849872766127951
